,primary_label,secondary_labels,type,filename,collection,rating,latitude,longitude,scientific_name,common_name,genus,species,inat_taxon_id,class_name
13222,littin1,[''],['song'],littin1/XC117256.ogg,XC,1.0,6.1053,-73.2222,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13223,littin1,[''],['song'],littin1/XC117257.ogg,XC,1.0,6.1053,-73.2222,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13224,littin1,[''],['song'],littin1/XC117513.ogg,XC,3.0,5.2461,-75.6853,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13225,littin1,[''],['song'],littin1/XC117514.ogg,XC,3.0,5.2461,-75.6853,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13226,littin1,[''],['song'],littin1/XC117515.ogg,XC,5.0,5.2461,-75.6853,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13227,littin1,[''],['song'],littin1/XC117516.ogg,XC,5.0,5.2461,-75.6853,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13228,littin1,[''],['song'],littin1/XC117691.ogg,XC,5.0,3.8775,-76.432,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13229,littin1,[''],['song'],littin1/XC117692.ogg,XC,5.0,3.8775,-76.432,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13230,littin1,[''],['song'],littin1/XC117693.ogg,XC,4.0,3.8775,-76.432,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13231,littin1,[''],['song'],littin1/XC117694.ogg,XC,5.0,3.8775,-76.432,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13232,littin1,[''],['song'],littin1/XC117697.ogg,XC,5.0,3.8775,-76.432,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13233,littin1,[''],['song'],littin1/XC117698.ogg,XC,3.0,3.8775,-76.432,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13234,littin1,[''],['song'],littin1/XC117737.ogg,XC,5.0,3.8775,-76.432,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13235,littin1,[''],['song'],littin1/XC117814.ogg,XC,3.0,3.5658,-76.5843,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13236,littin1,[''],['song'],littin1/XC117939.ogg,XC,5.0,4.5322,-68.0911,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13237,littin1,[''],['song'],littin1/XC118851.ogg,XC,3.0,-9.9826,-50.0151,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13238,littin1,[''],['song'],littin1/XC119245.ogg,XC,3.0,-9.4111,-64.7713,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13239,littin1,[''],['song'],littin1/XC119998.ogg,XC,4.0,0.472,-79.2139,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13240,littin1,[''],['song'],littin1/XC120036.ogg,XC,3.0,-3.6668,-45.8465,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13241,littin1,[''],['song'],littin1/XC120138.ogg,XC,2.0,-4.1001,-78.9646,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13242,littin1,[''],['song'],littin1/XC120825.ogg,XC,3.0,1.1823,-78.7561,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13243,littin1,[''],['song'],littin1/XC122266.ogg,XC,3.0,-6.0792,-76.9762,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13244,littin1,['rufmot1'],['song'],littin1/XC123324.ogg,XC,3.5,-12.4775,-69.0881,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13245,littin1,[''],['call'],littin1/XC125697.ogg,XC,4.0,-1.095,-52.653,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13246,littin1,[''],['song'],littin1/XC127107.ogg,XC,5.0,-19.8189,-40.2739,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13247,littin1,[''],['song'],littin1/XC127230.ogg,XC,3.0,4.1809,-72.9136,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13248,littin1,[''],['song'],littin1/XC128995.ogg,XC,3.0,4.6717,-75.6283,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13249,littin1,[''],['song'],littin1/XC129064.ogg,XC,4.0,-19.4148,-40.188,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13250,littin1,[''],['call'],littin1/XC130732.ogg,XC,4.0,4.6717,-75.6283,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13251,littin1,[''],"['call', 'song']",littin1/XC130752.ogg,XC,4.0,4.6717,-75.6283,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13252,littin1,[''],['song'],littin1/XC131191.ogg,XC,3.0,4.6717,-75.6283,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13253,littin1,[''],['song'],littin1/XC132720.ogg,XC,4.0,15.2219,-88.3163,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13254,littin1,[''],"['call', 'song']",littin1/XC133409.ogg,XC,4.0,-8.2633,-49.2643,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13255,littin1,[''],['song'],littin1/XC143366.ogg,XC,3.0,-9.8823,-67.9175,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13256,littin1,[''],['song'],littin1/XC148209.ogg,XC,5.0,5.5742,-74.9,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13257,littin1,[''],['song'],littin1/XC148301.ogg,XC,5.0,1.8888,-76.2888,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13258,littin1,[''],['song'],littin1/XC148311.ogg,XC,5.0,1.8888,-76.2888,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13259,littin1,[''],['song'],littin1/XC148338.ogg,XC,5.0,1.8888,-76.2888,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13260,littin1,[''],['song'],littin1/XC153249.ogg,XC,4.0,9.1332,-79.7195,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13261,littin1,[''],['song'],littin1/XC154190.ogg,XC,5.0,8.4015,-83.3427,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13262,littin1,[''],['song'],littin1/XC161893.ogg,XC,4.0,9.7031,-69.6048,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13263,littin1,[''],['song'],littin1/XC166643.ogg,XC,4.0,8.5264,-83.3951,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13264,littin1,[''],['song'],littin1/XC166644.ogg,XC,4.0,8.5264,-83.3951,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13265,littin1,[''],['call'],littin1/XC167658.ogg,XC,4.0,9.1186,-79.6954,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13266,littin1,[''],['song'],littin1/XC171048.ogg,XC,5.0,-2.6007,-59.9242,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13267,littin1,[''],['song'],littin1/XC171120.ogg,XC,5.0,-2.6007,-59.9242,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13268,littin1,[''],['song'],littin1/XC175264.ogg,XC,4.0,1.6463,-75.5076,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13269,littin1,[''],['call'],littin1/XC184952.ogg,XC,3.0,15.1188,-86.4122,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13270,littin1,[''],"['song', 'short song type']",littin1/XC185343.ogg,XC,4.0,15.7519,-87.4544,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13271,littin1,[''],['song'],littin1/XC185733.ogg,XC,3.0,14.8951,-86.8155,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13272,littin1,[''],['song'],littin1/XC188259.ogg,XC,2.0,4.9169,-75.0872,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13273,littin1,[''],['song'],littin1/XC192272.ogg,XC,4.0,10.1988,-63.4418,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13274,littin1,[''],['song'],littin1/XC192273.ogg,XC,4.0,10.1988,-63.4418,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13275,littin1,[''],['song'],littin1/XC192996.ogg,XC,3.0,6.1064,-73.4556,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13276,littin1,[''],['song'],littin1/XC1943.ogg,XC,5.0,-14.6112,-61.1928,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13277,littin1,[''],['song'],littin1/XC194640.ogg,XC,2.0,-4.7671,-76.525,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13278,littin1,[''],['song'],littin1/XC196104.ogg,XC,3.0,-4.2094,-78.6397,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13279,littin1,[''],['song'],littin1/XC202653.ogg,XC,5.0,-4.0908,-78.9588,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13280,littin1,[''],['song'],littin1/XC204089.ogg,XC,5.0,5.6201,-67.6278,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13281,littin1,[''],['song'],littin1/XC204091.ogg,XC,4.0,5.6201,-67.6278,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13282,littin1,[''],['call'],littin1/XC204092.ogg,XC,5.0,5.6201,-67.6278,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13283,littin1,[''],['call'],littin1/XC204093.ogg,XC,5.0,5.6201,-67.6278,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13284,littin1,[''],['song'],littin1/XC204094.ogg,XC,5.0,5.6201,-67.6278,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13285,littin1,[''],['song'],littin1/XC20501.ogg,XC,1.0,8.2167,-73.4001,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13286,littin1,[''],['song'],littin1/XC213249.ogg,XC,3.0,-6.2076,-49.9741,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13287,littin1,[''],['song'],littin1/XC214328.ogg,XC,4.0,5.5,-76.5469,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13288,littin1,[''],['song'],littin1/XC217441.ogg,XC,3.0,0.1431,-79.1334,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13289,littin1,[''],['song'],littin1/XC217696.ogg,XC,5.0,-5.9642,-50.3653,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13290,littin1,[''],['song'],littin1/XC217697.ogg,XC,5.0,-5.9642,-50.3653,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13291,littin1,[''],['song'],littin1/XC217698.ogg,XC,5.0,-6.109,-50.011,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13292,littin1,[''],['song'],littin1/XC225388.ogg,XC,4.0,6.963,-64.899,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13293,littin1,[''],['song'],littin1/XC238222.ogg,XC,4.0,-0.593,-79.363,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13294,littin1,[''],['duet'],littin1/XC238223.ogg,XC,4.0,-1.053,-77.791,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13295,littin1,[''],['song'],littin1/XC238224.ogg,XC,4.0,-1.584,-77.763,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13296,littin1,[''],['song'],littin1/XC238225.ogg,XC,3.0,-0.498,-76.373,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13297,littin1,[''],['call'],littin1/XC238226.ogg,XC,3.0,-0.641,-76.461,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13298,littin1,[''],['call'],littin1/XC238227.ogg,XC,3.0,-0.641,-76.461,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13299,littin1,[''],['song'],littin1/XC238228.ogg,XC,5.0,1.086,-78.643,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13300,littin1,[''],['song'],littin1/XC238229.ogg,XC,5.0,1.154,-78.851,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13301,littin1,[''],['song'],littin1/XC238230.ogg,XC,4.0,0.217,-78.89,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13302,littin1,[''],['song'],littin1/XC245109.ogg,XC,4.0,6.18,-73.42,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13303,littin1,[''],['song'],littin1/XC245206.ogg,XC,4.0,5.8,-72.21,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13304,littin1,['plbwoo1'],['duet'],littin1/XC250736.ogg,XC,3.5,0.217,-78.89,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13305,littin1,[''],['call'],littin1/XC266090.ogg,XC,3.0,14.9216,-88.9993,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13306,littin1,[''],['song'],littin1/XC266350.ogg,XC,5.0,-10.9776,-55.7818,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13307,littin1,[''],"['call', 'calls']",littin1/XC275171.ogg,XC,5.0,0.883,-78.8,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13308,littin1,[''],['call'],littin1/XC275172.ogg,XC,5.0,0.883,-78.8,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13309,littin1,[''],['call'],littin1/XC275913.ogg,XC,5.0,-2.427,-79.605,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13310,littin1,[''],['song'],littin1/XC279015.ogg,XC,3.0,15.1078,-85.6013,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13311,littin1,[''],['song'],littin1/XC282306.ogg,XC,5.0,5.3696,-52.906,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13312,littin1,[''],['song'],littin1/XC282307.ogg,XC,5.0,5.3696,-52.906,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13313,littin1,[''],['song'],littin1/XC288641.ogg,XC,4.0,-5.0501,-42.5501,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13314,littin1,[''],['song'],littin1/XC297011.ogg,XC,5.0,-5.6842,-77.6578,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13315,littin1,[''],['song'],littin1/XC298675.ogg,XC,4.0,8.3815,-77.868,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13316,littin1,[''],['song'],littin1/XC302401.ogg,XC,1.0,15.5958,-87.0617,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13317,littin1,[''],['song'],littin1/XC302429.ogg,XC,5.0,15.7391,-87.4536,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13318,littin1,[''],['song'],littin1/XC303309.ogg,XC,3.0,-6.0313,-50.0895,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13319,littin1,[''],['song'],littin1/XC304339.ogg,XC,3.0,-14.4213,-40.1238,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13320,littin1,[''],['song'],littin1/XC306395.ogg,XC,4.0,-9.3828,-72.7106,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13321,littin1,['compau'],['song'],littin1/XC306413.ogg,XC,2.5,-9.3828,-72.7106,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13322,littin1,[''],"['song', 'long song']",littin1/XC314824.ogg,XC,4.0,-19.1167,-39.9501,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13323,littin1,[''],['song'],littin1/XC32223.ogg,XC,5.0,5.9334,-74.1834,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13324,littin1,[''],"['song', 'couple song']",littin1/XC323920.ogg,XC,3.0,-16.0734,-39.3116,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13325,littin1,[''],['song'],littin1/XC323921.ogg,XC,4.0,-16.2891,-39.335,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13326,littin1,[''],['song'],littin1/XC325618.ogg,XC,4.0,-16.3592,-39.1381,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13327,littin1,[''],['song'],littin1/XC325619.ogg,XC,5.0,-15.9852,-39.376,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13328,littin1,[''],['call'],littin1/XC325681.ogg,XC,4.0,-16.3592,-39.1381,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13329,littin1,[''],['song'],littin1/XC326688.ogg,XC,4.0,-2.7964,-59.9854,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13330,littin1,[''],['song'],littin1/XC332389.ogg,XC,5.0,9.4939,-84.048,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13331,littin1,[''],['song'],littin1/XC333320.ogg,XC,5.0,-9.7334,-63.1334,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13332,littin1,[''],['song'],littin1/XC333567.ogg,XC,5.0,1.1169,-76.6176,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13333,littin1,[''],['song'],littin1/XC335192.ogg,XC,4.0,6.0462,-74.282,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13334,littin1,[''],['song'],littin1/XC335193.ogg,XC,4.0,6.0462,-74.282,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13335,littin1,"['sobtyr1', 'whtdov']",['song'],littin1/XC344299.ogg,XC,4.5,5.0791,-75.6852,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13336,littin1,['crbtan1'],['song'],littin1/XC353307.ogg,XC,1.5,6.8347,-74.7622,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13337,littin1,[''],['call'],littin1/XC354095.ogg,XC,5.0,-16.559,-49.2166,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13338,littin1,[''],['song'],littin1/XC358884.ogg,XC,4.0,-5.3217,-48.3606,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13339,littin1,[],['song'],littin1/XC365069.ogg,XC,4.0,6.8309,-74.7646,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13340,littin1,[''],['song'],littin1/XC370827.ogg,XC,5.0,-6.1195,-50.3208,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13341,littin1,[''],['song'],littin1/XC372761.ogg,XC,4.0,-9.955,-67.8639,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13342,littin1,[''],['song'],littin1/XC377192.ogg,XC,5.0,0.9242,-51.2155,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13343,littin1,[''],['song'],littin1/XC377292.ogg,XC,5.0,-15.1789,-57.7467,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13344,littin1,[''],['call'],littin1/XC378904.ogg,XC,5.0,11.2392,-73.4887,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13345,littin1,[''],['song'],littin1/XC384007.ogg,XC,3.0,-8.6239,-69.6581,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13346,littin1,[''],['song'],littin1/XC387848.ogg,XC,4.0,5.6709,-67.5551,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13347,littin1,[''],['song'],littin1/XC387849.ogg,XC,4.0,5.6709,-67.5551,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13348,littin1,[''],['song'],littin1/XC390630.ogg,XC,2.0,5.13,-74.5667,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13349,littin1,[''],['song'],littin1/XC391416.ogg,XC,5.0,-16.0645,-62.059,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13350,littin1,[''],['song'],littin1/XC393336.ogg,XC,4.0,-2.4042,-59.8673,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13351,littin1,[''],['song'],littin1/XC400315.ogg,XC,4.0,-15.6421,-57.1899,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13352,littin1,[''],['call'],littin1/XC403196.ogg,XC,3.0,-16.4314,-49.1224,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13353,littin1,['compau'],['song'],littin1/XC403410.ogg,XC,2.5,4.7216,-52.3073,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13354,littin1,[''],['song'],littin1/XC411738.ogg,XC,4.0,-1.6779,-80.7952,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13355,littin1,[''],['song'],littin1/XC412494.ogg,XC,5.0,-16.4314,-49.1459,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13356,littin1,[''],['song'],littin1/XC412497.ogg,XC,5.0,-16.4314,-49.1459,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13357,littin1,[''],['song'],littin1/XC413837.ogg,XC,5.0,-16.4314,-49.1459,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13358,littin1,['blbwre1'],['song'],littin1/XC424036.ogg,XC,4.5,4.4804,-75.1069,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13359,littin1,[''],['song'],littin1/XC424382.ogg,XC,4.0,4.4804,-75.1069,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13360,littin1,[''],['canto'],littin1/XC427268.ogg,XC,4.0,-16.3636,-39.1367,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13361,littin1,[''],['canto'],littin1/XC427269.ogg,XC,3.0,-8.9717,-63.8662,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13362,littin1,[''],['song'],littin1/XC429331.ogg,XC,4.0,3.8313,-76.5185,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13363,littin1,[''],['song'],littin1/XC433476.ogg,XC,2.0,5.8334,-74.8667,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13364,littin1,[''],['song'],littin1/XC439207.ogg,XC,3.0,-9.5627,-55.9207,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13365,littin1,[''],['call'],littin1/XC441760.ogg,XC,4.0,-2.3731,-59.968,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13366,littin1,[''],['song'],littin1/XC455138.ogg,XC,5.0,4.843,-75.8187,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13367,littin1,[''],['song'],littin1/XC461383.ogg,XC,2.0,9.5327,-84.0806,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13368,littin1,[''],['song'],littin1/XC469140.ogg,XC,5.0,-6.0934,-50.2276,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13369,littin1,[''],['song'],littin1/XC47059.ogg,XC,4.0,8.1506,-77.9997,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13370,littin1,[''],['call'],littin1/XC472326.ogg,XC,4.0,-22.4312,-42.0337,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13371,littin1,[''],['song'],littin1/XC472327.ogg,XC,4.0,-22.4312,-42.0337,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13372,littin1,[''],['call'],littin1/XC472328.ogg,XC,4.0,-22.4312,-42.0337,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13373,littin1,[''],['song'],littin1/XC474617.ogg,XC,3.0,0.3054,-76.8384,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13374,littin1,[''],"['call', 'song', 'calls', 'half song']",littin1/XC477102.ogg,XC,4.0,-9.558,-70.048,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13375,littin1,[''],"['call', 'song']",littin1/XC477845.ogg,XC,3.0,10.4167,-67.7834,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13376,littin1,[''],"['call', 'song', 'calls']",littin1/XC483917.ogg,XC,4.0,-7.2888,-58.1774,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13377,littin1,[''],['song'],littin1/XC486438.ogg,XC,4.0,15.0482,-87.8068,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13378,littin1,[''],['song'],littin1/XC490037.ogg,XC,1.0,8.5194,-83.4071,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13379,littin1,[''],['call'],littin1/XC490102.ogg,XC,4.0,-9.595,-70.179,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13380,littin1,[''],['song'],littin1/XC493436.ogg,XC,5.0,-6.3761,-47.1085,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13381,littin1,[''],['call'],littin1/XC494771.ogg,XC,4.0,-15.2798,-39.0897,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13382,littin1,[''],['song'],littin1/XC494772.ogg,XC,4.0,-15.2798,-39.0897,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13383,littin1,[''],['call'],littin1/XC498506.ogg,XC,4.0,7.5457,-80.9434,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13384,littin1,[''],['song'],littin1/XC506134.ogg,XC,3.0,-14.167,-67.917,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13385,littin1,[''],['song'],littin1/XC506369.ogg,XC,5.0,-15.2144,-51.1947,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13386,littin1,[''],"['call', 'song']",littin1/XC518707.ogg,XC,4.0,-9.2114,-35.8771,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13387,littin1,[''],['song'],littin1/XC524786.ogg,XC,3.0,-6.3112,-50.4546,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13388,littin1,['cocwoo1'],['song'],littin1/XC526154.ogg,XC,2.5,10.0711,-84.5248,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13389,littin1,[''],['song'],littin1/XC529165.ogg,XC,4.0,8.3874,-77.8732,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13390,littin1,[''],[''],littin1/XC529481.ogg,XC,4.0,6.5289,-75.2656,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13391,littin1,[''],['call'],littin1/XC534122.ogg,XC,4.0,-9.2119,-35.8731,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13392,littin1,[''],['song'],littin1/XC536695.ogg,XC,4.0,-8.7512,-68.9938,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13393,littin1,['whtdov'],['song'],littin1/XC537441.ogg,XC,2.5,4.351,-74.652,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13394,littin1,[''],['song'],littin1/XC537720.ogg,XC,4.0,4.7216,-52.3073,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
13395,littin1,[''],['song'],littin1/XC538980.ogg,XC,4.0,4.7962,-52.4577,Crypturellus soui,Little Tinamou,Crypturellus,soui,20535,Aves
